ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,parallax,parallax_over_error,ang_sep
40.472178818969475,42.88821545874586,13.573066,13.966019,13.018276,1.6473457373918985,90.79885,0.13144514033173849
40.52049441840799,42.62979266203536,16.94415,17.990358,15.944405,1.98667164635892,20.415596,0.13190752916454043
40.35089003674057,42.805136895248665,14.544681,15.154181,13.79826,1.9967315046173042,49.293076,0.13204998984451644
40.53270909747831,42.629177674534056,17.799526,19.070713,16.675705,1.9856532053855196,12.53018,0.13281106260872172
40.383773489027625,42.850398739525446,19.353596,20.914406,18.11298,1.5949027546446362,3.1290271,0.134066629341757
40.694735169146654,42.72049163792991,12.704033,13.011933,12.232793,1.9903365446626435,116.0409,0.13422502861490523
40.66832401241146,42.84159311760841,18.37978,19.884636,17.204903,2.12579565250763,10.708374,0.1345316874403217
40.597192227241024,42.63914145039103,16.768944,17.742126,15.791963,2.158082714915651,26.524134,0.134805223958958
40.69890813135159,42.795236124648,14.710981,15.23478,14.038786,1.9730667175609642,55.035576,0.13496170814690772
40.437868278310745,42.63936648598434,16.029701,16.693914,15.245521,1.5783538952044545,25.443195,0.13667496351354533
40.68655418127864,42.824052918977834,10.293818,10.345945,10.185825,2.0686488144425317,74.31175,0.13668362414489227
40.35013412377649,42.817476827714756,10.17254,10.212312,10.086697,1.9887214641729933,71.78802,0.1371022757665562
40.410278329529454,42.65120443872033,13.395389,13.756075,12.870731,2.0350663022207107,104.357834,0.1371321481174153
40.690624590194076,42.82027553363002,8.258027,8.24838,8.235912,2.079091481426255,54.044357,0.13770295985073303
40.68873931215525,42.70006494327279,11.314279,11.48426,11.022394,1.9524421528482245,70.02535,0.13790022660638573
40.64456424571821,42.86572704739905,15.775603,16.4627,14.969843,1.7247271985550343,38.618294,0.13807364360740298
40.50260928206572,42.899564581901274,15.265435,16.05925,14.390582,2.9317742442961046,90.05305,0.1385085217421307
40.645926778737675,42.65801802039153,17.764067,19.184368,16.684988,1.9242836885853147,11.343502,0.13857647261213918
40.483905857015195,42.62471407673759,18.28074,19.84163,17.088734,2.2377014535801822,8.728844,0.1396440982119765
40.44797780674395,42.89081459502791,17.212893,18.242369,16.207771,1.7650790125720732,17.153442,0.13972512348455401
40.44842574199068,42.89192798530962,18.489693,19.80127,17.36548,2.12427121381787,9.20987,0.14063009792668213
40.4154153516606,42.879196074308666,10.462585,10.525261,10.340384,2.0814849635367914,70.06326,0.1406426220798378
40.394783275672246,42.86779528415698,15.545803,16.245375,14.744553,1.9338269529169243,42.179016,0.14071740549143336
40.70677911699695,42.726149055955744,18.502352,20.27103,17.253778,2.829369278372944,10.989593,0.14113296185202387
40.70057934920823,42.813438172194466,19.507757,20.975294,18.352917,2.680417120772502,5.810475,0.1417177808936942
40.53221624330921,42.619953143374005,15.10945,15.734205,14.313795,1.4587345036493098,18.842056,0.1419950123349807
40.68718964788518,42.68873776739043,19.010136,20.47843,17.79495,1.5449663426290337,4.3821144,0.1423525906371932
40.603762012867485,42.89051693324374,16.652367,17.609577,15.68943,1.908111134262903,22.837015,0.14246414951351385
40.554220017243246,42.62132190770102,11.026753,11.219808,10.696442,1.9899266409674976,65.39272,0.14251108178370875
40.63351755898121,42.87870644703273,15.614202,16.269327,14.837947,1.861780967938741,39.41346,0.14326905938920592
40.6768766407334,42.67537202552393,12.702779,13.021192,12.215938,2.0158827899152465,61.48995,0.1435319806635777
40.6833725265083,42.84314136827254,19.384762,20.780033,18.145166,1.5144799299282745,3.8632615,0.14443101689180002
